toi,tid,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep
4064.01,219489550,2459003.438,3.8836923,1.894,2740
4065.01,219485050,2459008.327,3.5910615,3.213,7120
4066.01,193556520,2458997.424,6.7206629,3.174,17330
4057.01,230388132,2459007.384,2.407668,1.58,4470
4058.01,229639351,2459005.314,2.8668164,1.963,7380
4059.01,229605891,2459006.309,2.038183,2.037,23130
4060.01,229508727,2458968.594,23.1313625,2.397,9350
4055.01,233053554,2459003.773,4.5679322,3.139,18830
4056.01,232567319,2459004.171,5.0522471,3.862,3650
4049.01,259274960,2458962.881,31.400869,2.043,16320
4050.01,255865833,2459001.44,4.6546551,1.346,5570
4051.01,237101326,2459005.607,3.0747069,1.097,3690
4052.01,236775063,2459008.383,0.7409429,1.084,2460
4053.01,235684392,2459002.575,21.7908274,6.142,13290
4054.01,233719215,2458998,17.3567287,2.176,13930
4043.01,322262448,2459005.107,5.1190872,5.449,5250
4044.01,307956396,2459001.284,4.1508803,2.256,12290
4045.01,298264260,2459001.47,7.9927126,3.906,16480
4046.01,284760740,2459008.142,0.7583501,0.772,810
4047.01,279769094,2459003.441,4.5029619,4.169,2890
4048.01,279605855,2459007.051,1.972401,2.435,7460
4037.01,367287018,2459003.141,4.7255326,2.654,2380
4038.01,366580825,2459008.402,4.2990466,2.956,4840
4039.01,366120401,2459005.351,4.7307715,3.123,8520
4040.01,356786657,2459001.977,7.1354222,2.93,1400
4041.01,345645749,2459006.335,7.8746324,5.164,6430
4042.01,332393279,2459008.334,2.3238426,2.391,9780
4031.01,389968080,2459005.568,10.0460809,1.715,17660
4032.01,387603144,2459007.402,2.4567112,1.716,530
4033.01,387330895,2459008.69,3.6143478,1.941,12550
4034.01,375654303,2459008.699,1.8020959,3.009,8740
4035.01,372392226,2459004.247,3.0295936,2.476,13030
4036.01,367913453,2459008.757,2.7761628,2.139,1340
4028.01,406634633,2459005.406,3.9589481,2.457,15370
4029.01,393633044,2459005.443,5.8848559,3.666,2940
4030.01,390021939,2459006.565,2.5089015,2.149,2910
4023.01,470678283,2459006.672,2.7991698,2.089,9000
4024.01,470169396,2458998.286,6.3259763,5.611,4780
4025.01,441730540,2458979.742,16.2853673,5.844,4740
4026.01,428963229,2459004.421,3.1239727,2.653,5020
4027.01,427866520,2459005.282,3.607429,2.344,830
4018.01,407243316,2459007.342,3.0756397,1.31,5960
4019.01,284305328,2459006.226,2.2963814,2.649,7950
4020.01,10974783,2459005.312,3.2175308,3.287,4980
4021.01,10507330,2459001.069,5.1174952,1.655,3350
4022.01,1271152446,2459003.793,7.2087494,3.567,6320
4012.01,280315875,2459008.739,1.8254385,1.77,21270
4013.01,279265701,2459009.1,2.6324434,4.036,3760
4014.01,85791385,2459003.422,2.8048958,2.003,17120
4015.01,85429139,2459003.353,4.7426569,3.112,13370
4016.01,461491274,2459005.833,1.813812,1.025,3320
4017.01,407313319,2458995.507,7.0422721,2.598,5510
4007.01,389910188,2459001.875,4.543204,3.731,12310
4008.01,379629854,2459008.075,2.8277716,2.091,690
4009.01,368734712,2459008.328,4.3270884,2.348,5180
4010.01,352682207,2459000.047,5.4135985,2.715,4640
4010.02,352682207,2458985.976,14.6866837,4.116,4690
4011.01,289264348,2459002.919,4.3360232,3.394,9010
4004.01,397924314,2459000.586,5.3797781,2.884,9610
4005.01,395773226,2459008.271,3.8471662,2.214,1770
4006.01,390048041,2459006.784,3.0493598,3.538,4250
4003.01,399346877,2459001.943,3.9606964,3.359,5880
4000.01,283015592,2458976.491,3.702766,3.56,11220
4001.01,83148519,2458973.57,4.8983933,2.734,2130
4002.01,83053699,2458981.832,3.3379425,3.267,7200
3993.01,403340402,2458980.217,2.2231733,1.734,4190
3994.01,372505528,2458977.166,3.8974136,2.061,1990
3995.01,347210614,2458971.612,6.4219427,4.238,20960
3996.01,347011522,2458973.93,17.2045725,4.987,3770
3997.01,327004130,2458980.916,3.4599275,1.326,7060
3998.01,320281287,2458980.388,1.8144993,2.064,13300
3999.01,284528889,2458981.891,4.112385,3.474,2110
3986.01,470911286,2458981.485,1.6212474,3.262,1100
3987.01,452972453,2458981.69,3.2358247,3.629,3260
3988.01,452938965,2458979.084,2.8743661,4.106,3940
3989.01,444413256,2458975.278,4.0104204,2.39,5050
3990.01,420446142,2458980.605,5.8423636,2.416,2280
3991.01,418133917,2458981.868,2.2774846,3.756,1520
3992.01,403347341,2458971.988,6.3979511,2.438,8310
3979.01,444523623,2458979.93,2.041659,3.521,3230
3980.01,312548829,2458976.727,3.6088991,1.684,4640
3981.01,312548415,2458981.5,2.2437501,3.821,2880
3982.01,25773352,2458973.346,5.3441681,4.156,5750
3983.01,20303110,2458975.507,3.8961515,1.742,8620
3984.01,20182780,2458974.956,4.3529162,1.96,22510
3985.01,604863428,2458981.691,3.2358535,3.777,5460
3973.01,233654042,2458978.348,2.06118,1.614,4700
3974.01,156007004,2458980.221,1.792224,1.683,18270
3975.01,155947004,2458973.712,9.4258906,2.406,4450
3976.01,154293917,2458978.134,6.6080989,3.928,6740
3977.01,116382006,2458935.797,23.2575138,7.579,9350
3978.01,468329664,2458977.251,3.547237,4.48,6580
3966.01,262880826,2458980.863,3.9968382,2.959,12400
3967.01,256867493,2458976.971,4.6710983,1.391,1190
3968.01,252071095,2458979.059,2.2170197,1.548,2680
3969.01,252049912,2458974.873,3.8523534,3.968,12570
3970.01,237221436,2458961.511,10.5997596,5.375,4490
3971.01,237077180,2458977.707,3.2292901,2.393,9100
3972.01,284206913,2458768.012,10.51135,3.148,15600
3959.01,275421144,2458979.835,3.8425471,2.004,5450
3960.01,272785423,2458977.471,3.2399651,2.829,18330
3961.01,272219353,2458980.586,3.5434447,2.004,18360
3962.01,271761420,2458981.767,3.3500715,1.65,4520
3963.01,271439193,2458979.405,6.2333803,2.429,2570
3964.01,270435047,2458979.203,1.8011961,3.23,2280
3965.01,269043098,2458977.183,4.7254003,5.016,6320
3952.01,321861405,2458980.94,2.9897735,3.232,13900
3953.01,320503729,2458977.011,2.9873181,1.67,7590
3954.01,316453500,2458979.513,3.4043334,0.701,8390
3955.01,314375831,2458976.983,3.1277591,2.246,13510
3956.01,309849817,2458980.163,2.6686499,1.392,7220
3957.01,305550963,2458979.799,1.5892048,1.554,3340
3958.01,279383896,2458964.183,12.0319985,4.738,5160
3944.01,338065029,2458981.049,2.315233,1.951,4920
3945.01,336824844,2458974.412,4.4639512,1.475,4360
3946.01,336399144,2458972.761,5.7033411,3.039,14730
3947.01,336092760,2458971.247,6.771509,6.329,3400
3948.01,335489455,2458978.435,2.1176601,3.591,2000
3949.01,334493051,2458980.566,2.2297805,2.522,7840
3950.01,334394274,2458975.556,3.4488133,3.069,14690
3951.01,334385701,2458979.89,2.1861681,2.382,8460
3940.01,346081845,2458979.583,3.4893702,2.41,31200
3941.01,345697569,2458981.794,2.8817609,2.806,10140
3942.01,345329200,2458977.626,3.1081084,1.273,5950
3943.01,343330330,2458971.874,5.5618046,5.444,1960
3933.01,388393034,2458980.599,1.975525,2.437,4770
3934.01,375981105,2458980.723,11.7510232,1.792,9540
3935.01,372207084,2458979.856,1.2257622,1.936,4800
3936.01,371676181,2458981.399,1.4858875,2.106,7470
3937.01,367425982,2458980.421,1.6923658,1.932,20400
3938.01,367333043,2458979.96,2.8778095,2.824,4830
3939.01,366115856,2458979.424,2.3466663,2.013,25440
3925.01,435167167,2458979.234,3.0330919,4.043,1280
3926.01,434171145,2458980.295,2.7873031,3.575,5110
3927.01,434171113,2458976.896,4.4920446,3.268,18630
3928.01,427153307,2458978.597,2.2035311,2.5,7070
3929.01,422554579,2458982.141,3.4609184,3.806,17180
3930.01,422514153,2458980.399,2.9283864,3.879,4240
3931.01,421336001,2458978.579,7.6641849,4,8810
3932.01,408094424,2458978.631,2.4892582,1.451,2540
3920.01,2016376984,2458981.335,2.317939,1.676,13140
3921.01,1101909431,2458935.79,23.2556119,7.878,35720
3922.01,1101855081,2458975.507,3.8959764,1.81,22520
3923.01,467265105,2458978.244,4.1377487,1.792,10320
3924.01,456042145,2458980.247,2.0474832,3.159,6790
3918.01,23815847,2458949.492,3.0653625,2.216,6650
3919.01,23769326,2458954.37,7.4331426,3.068,5660
3911.01,158497525,2458947.637,9.351437,3.832,1750
3912.01,156648452,2458953.71,3.4934251,3.522,9960
3913.01,155898758,2458952.083,4.038425,1.268,8470
3914.01,139118482,2458946.965,6.7136512,3.541,11490
3915.01,81247877,2458953.271,2.2013759,2.238,25630
3916.01,68074302,2458951.022,3.401544,1.994,7610
3917.01,68035558,2458953.314,8.3289771,2.984,6010
3904.01,233462817,2458943.708,10.1613128,1.419,3120
3905.01,180672438,2458945.896,5.3598588,3.491,12030
3906.01,180607846,2458954.651,0.6451051,0.588,3130
3907.01,165723070,2458953.681,1.7213505,2.127,11600
3908.01,165412561,2458953.865,1.4680665,1.049,1890
3909.01,161003569,2458951.121,3.5115299,3.676,9550
3910.01,158617175,2458954.592,5.7158482,2.574,21610
3898.01,450337675,2458949.029,8.6856312,3.998,11620
3899.01,441697509,2458951.992,5.2077671,2.369,850
3900.01,366755319,2458932.91,14.7802661,3.497,6840
3901.01,357373216,2458937.292,9.5468517,2.339,19050
3902.01,310094771,2458949.06,2.9408993,1.23,8910
3903.01,288434231,2458947.451,14.8492951,3.693,7700
3893.01,458424950,2458921.873,4.5239953,2.037,3910
3894.01,165464482,2458912.414,4.3344527,3.547,9960
3895.01,3808740,2458916.877,6.6723893,3.339,7780
3896.01,445837596,2458925.199,4.3773145,2.321,1510
3897.01,154181821,2458904.351,7.6605869,4.279,1860
3886.01,48220826,2458925.859,3.0212995,3.367,15750
3887.01,21549805,2458919.868,4.2442398,3.945,8890
3888.01,18067025,2458926.412,5.330063,2.015,11190
3889.01,950525831,2458923.581,2.5227914,2.172,21190
3890.01,18017227,2458926.387,0.6204046,1.035,1210
3891.01,459215281,2458922.758,2.7688623,2.019,1270
3892.01,3896759,2458921.004,4.5810803,3.596,12400
3878.01,141275395,2458925.384,0.8376195,1.108,1370
3879.01,139086171,2458925.148,4.8075437,2.83,1730
3880.01,138973825,2458925.517,2.1614819,1.076,6340
3881.01,136998882,2458923.91,3.3401441,2.516,4800
3882.01,101643582,2458924.544,2.0690799,2.282,1920
3883.01,99330090,2458925.121,7.0078932,3.176,14200
3884.01,86263325,2458920.288,4.548475,1.475,29570
3885.01,55748194,2458923.581,2.5227786,2.177,18880
3873.01,154126149,2458910.031,3.8951415,1.521,7870
3874.01,154105890,2458911.327,5.5822561,1.51,8380
3875.01,153978165,2458908.019,6.0835764,2.402,9470
3876.01,150388393,2458922.427,6.584437,2.663,21800
3877.01,144310492,2458920.969,4.1225477,2.206,5760
3866.01,376632626,2458925.354,2.1366743,2.475,16250
3867.01,320208949,2458919.562,5.730962,1.697,9840
3868.01,310994622,2458918.269,18.565257,3.885,9040
3869.01,253044312,2458909.691,11.1981754,1.778,7980
3870.01,165989915,2458910.87,2.6292527,1.547,3390
3871.01,165468291,2458920.982,4.7545202,2.191,12960
3872.01,165431806,2458920.898,4.4099575,2.414,6890
3859.01,1122079,2458924.77,1.8460997,1.706,3740
3860.01,416542079,2458922.989,3.0010933,3.253,15370
3861.01,396950329,2458924.921,1.7761504,0.516,5750
3862.01,141205978,2458924.502,1.5574176,1.364,4140
3863.01,383531543,2458910.288,10.942524,4.786,8210
3864.01,1001477809,2458904.351,7.6605425,4.425,5210
3865.01,376688393,2458922.069,3.0113957,1.857,7280
3858.01,86273567,2458876.225,16.5958363,4.415,1870
3851.01,142739544,2458896.352,3.3834185,2.906,1360
3852.01,142635225,2458882.741,16.1016823,3.893,22660
3853.01,142618165,2458893.218,5.692095,3.099,1770
3854.01,142562395,2458894.026,3.2692829,2.03,11490
3855.01,126325149,2458895.974,3.494788,1.915,16970
3856.01,125552076,2458896.187,2.0434526,1.577,12970
3857.01,105379013,2458894.493,3.2956376,2.487,20300
3846.01,149918151,2458896.452,1.5407232,1.716,28420
3847.01,149917086,2458885.481,11.0777812,2.672,9390
3848.01,147994863,2458890.009,15.9537277,3.827,12940
3849.01,147890655,2458896.852,1.2220055,2.001,20590
3850.01,143008050,2458889.993,14.4782877,3.641,11040
3839.01,298074043,2458896.1,3.0191352,0.964,2580
3840.01,287231664,2458894.679,3.6173338,3.173,5890
3841.01,252474634,2458889.678,4.1114991,1.296,7660
3842.01,165985431,2458895.099,3.6566206,2.557,21730
3843.01,841226527,2458883.545,19.5112506,3.896,4080
3844.01,165885558,2458896.922,0.8963693,1.14,10960
3845.01,156816238,2458894.405,2.1460405,2.103,13060
3831.01,393853275,2458897.126,1.7091278,1.917,9420
3832.01,356736743,2458881.6,24.0796924,4.29,8210
3833.01,356539624,2458897.619,0.4399538,0.803,5450
3834.01,355953198,2458891.761,3.3958616,2.62,8080
3835.01,330795142,2458895.994,1.3461076,1.86,17060
3836.01,900240532,2458897.463,2.5734347,2.356,6300
3837.01,308073360,2458876.282,11.892894,4.794,8250
3838.01,307915084,2458897.273,0.8276179,1.074,3900
3825.01,39077574,2458887.354,7.1395744,1.603,10060
3826.01,9346507,2458895.073,4.980927,3.326,27080
3827.01,8677530,2458897.512,2.91463,2.977,9960
3828.01,841226526,2458883.545,19.5111802,3.836,3310
3829.01,801354155,2458897.512,2.9145602,3.043,13730
3830.01,445807396,2458897.216,3.2493582,1.845,8710
3823.01,81212289,2458867.69,0.684853,1.025,1440
3824.01,71134735,2458867.781,2.33658,2.501,3860
3820.01,95234976,2458867.893,5.4311746,2.23,7090
3821.01,88485645,2458864.566,2.5961028,2.231,9710
3822.01,88385463,2458864.21,3.1233983,2.746,15620
3816.01,102848207,2458868.463,1.0363186,1.366,6010
3817.01,99572130,2458866.508,4.8531656,4.67,4700
3818.01,99097200,2458863.075,3.2359505,3.509,12120
3819.01,95660472,2458863.62,3.2459258,2.363,5680
3809.01,252876117,2458867.347,3.6346303,2.728,25220
3810.01,239136269,2458866.681,1.059039,1.166,5840
3811.01,138475192,2458865.327,2.9594671,0.711,2050
3812.01,239134248,2458867.965,3.8842827,2.8,20830
3813.01,4605846,2458865.2,3.7183593,3.227,10610
3814.01,155873992,2458863.451,4.9511615,4,8780
3815.01,149995163,2458864.536,4.871479,4.528,12710
3804.01,312991501,2458868.473,3.290448,2.676,18950
3805.01,189852832,2458860.701,3.8960447,2.15,13340
3806.01,16076354,2458866.927,2.9861613,1.203,4540
3807.01,289661991,2458864.46,2.8989253,1.445,4050
3808.01,138497780,2458866.114,3.6750905,1.63,7590
3799.01,373614579,2458867.195,8.2052305,3.091,31490
3800.01,21291176,2458866.227,1.6667559,2.35,1730
3801.01,373612558,2458867.09,5.8683057,3.311,14390
3802.01,190250689,2458866.749,1.4658218,1.294,8700
3803.01,353498819,2458863.955,2.5512486,2.293,3760
3794.01,416539317,2458864.859,2.2034138,4.735,1290
3795.01,253030300,2458865.943,2.8300213,1.646,3790
3796.01,393251073,2458849.115,14.9857436,5.8,9980
3797.01,252912175,2458846.08,17.624434,2.99,8400
3798.01,22683951,2458864.83,2.6801143,1.615,10910
3789.01,453410966,2458861.37,4.1203308,2.05,10780
3790.01,29117085,2458846.993,13.247777,3.301,13420
3791.01,400432230,2458862.475,3.1834374,2.185,9720
3792.01,453348525,2458867.81,0.7729066,1.109,2850
3793.01,29105766,2458864.404,3.2541247,2.084,15440
3784.01,339503267,2458859.809,4.9395781,3.167,5450
3785.01,458419328,2458861.49,4.6733703,1.619,9180
3786.01,321250206,2458865.144,2.1040634,1.38,3200
3787.01,457104362,2458862.618,4.8149989,3.669,15400
3788.01,312811620,2458863.846,3.0923729,3.061,7200
3779.01,742648307,2458866.811,1.6183836,1.141,10010
3780.01,468832904,2458867.816,1.4006362,2.105,21970
3781.01,470974162,2458863.588,3.2588539,2.255,4580
3782.01,396813816,2458864.197,10.3918699,1.167,4800
3783.01,459755750,2458859.02,6.1078987,4.922,9180
3774.01,704012376,2458865.319,1.5970752,1.313,15510
3775.01,68850908,2458865.776,5.3903763,3.287,18620
3776.01,68388114,2458866.804,1.3314529,1.412,6760
3777.01,802227190,2458867.781,2.3365744,2.53,4580
3778.01,53307409,2458867.824,5.6124371,2.67,9530
3770.01,8621049,2458840.12,0.9183768,1.009,6480
3771.01,3364732,2458834.611,3.62753,2.234,11180
3772.01,426319499,2458836.69,4.1659434,2.311,7860
3773.01,266772500,2458835.861,2.9508028,1.351,5200
3762.01,9833284,2458839.718,0.6843601,0.762,720
3763.01,432114158,2458838.423,2.0044091,3.091,10470
3764.01,275702126,2458833.808,6.5715257,2.496,7900
3765.01,432078760,2458836.477,3.147936,3.076,11270
3766.01,9830791,2458835.349,3.5414573,2.83,5930
3767.01,274545328,2458839.08,2.3927978,3.27,7430
3768.01,268172361,2458840.471,2.1791116,2.988,7980
3769.01,428251130,2458821.028,10.3380912,3.972,6750
3755.01,281196902,2458833.217,5.5452538,2.869,8800
3756.01,67300566,2458837.553,4.4234245,1.334,8930
3757.01,445751830,2458838.772,3.4389623,1.681,32110
3758.01,280254984,2458834.4,3.4176851,3.463,10470
3759.01,27244707,2458838.18,1.6882863,2.636,5190
3760.01,440186528,2458840.868,0.5318566,0.955,15890
3761.01,275703182,2458812.228,25.8944827,2.136,27610
3747.01,647636934,2458840.727,1.5503832,1.994,4000
3748.01,82622707,2458838.103,2.376618,1.531,9480
3749.01,284174392,2458840.614,1.8751205,2.909,7940
3750.01,468777766,2458826.426,12.4844641,2.827,17130
3751.01,284173938,2458840.815,2.915897,3.46,12200
3752.01,81597356,2458837.172,2.8061001,2.815,7040
3753.01,467783290,2458835.269,3.6512459,2.184,9580
3754.01,81593515,2458839.286,2.5312823,4.428,1320
3743.01,87091417,2458840.233,2.1186344,2.553,4200
3744.01,86075481,2458835.415,3.8975752,3.996,2880
3745.01,666567477,2458838.18,1.6883103,2.674,7400
3746.01,284747017,2458839.923,1.8012697,3.182,1800
3735.01,317252733,2458839.259,3.352748,3.816,11500
3736.01,98620619,2458836.814,2.2108318,3.294,10100
3737.01,96074951,2458833.58,5.5596462,4.475,10040
3738.01,312689217,2458838.517,4.3851453,4.471,8990
3739.01,311441461,2458839.065,3.4483992,3.709,9290
3740.01,87597187,2458838.029,2.0449361,2.732,29540
3741.01,701926762,2458838.029,2.0449545,2.763,36060
3742.01,286696848,2458835.623,8.9279009,3.278,49560
3727.01,339207847,2458820.604,13.3918911,4.462,7020
3728.01,116257066,2458830.747,6.5058912,3.104,10010
3729.01,322160664,2458836.058,8.1733055,2.541,19930
3730.01,417844678,2458838.442,2.5401315,3.84,14180
3731.01,115457180,2458830.541,5.6590859,1.751,4610
3732.01,321894059,2458837.443,2.9594651,3.84,2460
3733.01,321436679,2458840.174,2.1268311,1.898,6890
3734.01,105135774,2458839.95,2.1405196,2.506,9510
3719.01,150074121,2458840.45,1.2220299,1.643,8730
3720.01,347051112,2458837.73,4.7378024,1.321,2680
3721.01,143687316,2458839,3.5423183,2.976,7520
3722.01,346015394,2458840.094,1.0789481,1.848,13410
3723.01,3027681,2458834.716,3.9460567,3.414,14780
3724.01,143642240,2458838.121,,6.092,8780
3725.01,339250695,2458837.162,4.7287783,2.781,8280
3726.01,122695048,2458838.131,4.847033,2.426,28980
3710.01,174826170,2458838.339,2.4802272,3.51,8420
3711.01,355008856,2458836.561,3.0108217,1.723,8840
3712.01,354442783,2458838.864,1.52205,1.274,8340
3713.01,171160885,2458822.764,10.4460716,2.679,16970
3714.01,155867025,2458840.511,2.1548334,1.547,45880
3715.01,354293303,2458837.369,2.4698771,2.392,6400
3716.01,155351556,2458832.542,6.0985856,6.711,29180
3717.01,348099535,2458823.031,10.1182835,2.645,3120
3718.01,417942201,2458834.649,4.230596,4.263,3770
3706.01,252430813,2458835.617,4.3721206,3.914,13800
3707.01,366311757,2458838.745,4.8940995,4.731,10700
3708.01,251652214,2458826.58,7.2733247,4.362,13090
3709.01,356322454,2458838.878,3.2513139,1.735,8440
3698.01,266425782,2458836.834,2.3458931,3.881,5280
3699.01,266401846,2458837.892,3.044164,2.895,11180
3700.01,417676091,2458837.029,4.4174434,3.238,13700
3701.01,266213232,2458837.356,4.2618629,2.526,17020
3702.01,385400633,2458838.082,2.2840458,1.128,8130
